"ticker","company_name","sector","industry","market_cap_category"
"CENTENKA.NS","Century Enka Limited","Other","Other","Other"
"CENTEXT.NS","Century Extrusions Limited","Other","Other","Other"
"CENTRALBK.NS","Central Bank of India","Financial Services","Financial Services","Small Cap"
"CENTRUM.NS","Centrum Capital Limited","Other","Other","Other"
"CENTUM.NS","Centum Electronics Limited","Other","Other","Other"
"CENTURYPLY.NS","Century Plyboards (India) Limited","Other","Other","Other"
"CERA.NS","Cera Sanitaryware Limited","Other","Other","Other"
"CESC.NS","CESC Limited","Utilities","Power","Small Cap"
"CEWATER.NS","Concord Enviro Systems Limited","Other","Other","Other"
"CGCL.NS","Capri Global Capital Limited","Financial Services","Financial Services","Small Cap"
"CGPOWER.NS","CG Power and Industrial Solutions Limited","Industrials","Capital Goods","Large Cap"
"CHALET.NS","Chalet Hotels Limited","Consumer Cyclical","Consumer Services","Small Cap"
"CHAMBLFERT.NS","Chambal Fertilizers & Chemicals Limited","Materials","Chemicals","Small Cap"
"CHEMCON.NS","Chemcon Speciality Chemicals Limited","Other","Other","Other"
"CHEMPLASTS.NS","Chemplast Sanmar Limited","Other","Other","Other"
"CHENNPETRO.NS","Chennai Petroleum Corporation Limited","Energy","Oil Gas & Consumable Fuels","Small Cap"
"CHEVIOT.NS","Cheviot Company Limited","Other","Other","Other"
"CHOICEIN.NS","Choice International Limited","Financial Services","Financial Services","Small Cap"
"CHOLAFIN.NS","Cholamandalam Investment and Finance Company Limited","Financial Services","Financial Services","Large Cap"
"CHOLAHLDNG.NS","Cholamandalam Financial Holdings Limited","Financial Services","Financial Services","Small Cap"
"CIEINDIA.NS","CIE Automotive India Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"CIFL.NS","Capital India Finance Limited","Other","Other","Other"
"CINELINE.NS","Cineline India Limited","Other","Other","Other"
"CINEVISTA.NS","Cinevista Limited","Other","Other","Other"
"CIPLA.NS","Cipla Limited","Healthcare","Healthcare","Large Cap"
"CLEAN.NS","Clean Science and Technology Limited","Materials","Chemicals","Small Cap"
"CLEANMAX.NS","Clean Max Enviro Energy Solutions Limited","Other","Other","Other"
"CLSEL.NS","Chaman Lal Setia Exports Limited","Other","Other","Other"
"CMPDI.NS","Central Mine Planning & Design Institute Limited","Other","Other","Other"
"CMSINFO.NS","CMS Info Systems Limited","Other","Other","Other"
"CNL.NS","Creative Newtech Limited","Other","Other","Other"
"COALINDIA.NS","Coal India Limited","Energy","Oil Gas & Consumable Fuels","Large Cap"
"COASTCORP.NS","Coastal Corporation Limited","Other","Other","Other"
"COCHINSHIP.NS","Cochin Shipyard Limited","Industrials","Capital Goods","Mid Cap"
"COCKERILL.NS","John Cockerill India Limited","Other","Other","Other"
"COFORGE.NS","Coforge Limited","Technology","Information Technology","Mid Cap"
"COHANCE.NS","Cohance Lifesciences Limited","Healthcare","Healthcare","Small Cap"
"COLPAL.NS","Colgate Palmolive (India) Limited","Consumer Defensive","Fast Moving Consumer Goods","Mid Cap"
"COMFINTE.NS","Comfort Intech Limited","Other","Other","Other"
"COMPUSOFT.NS","Compucom Software Limited","Other","Other","Other"
"COMSYN.NS","Commercial Syn Bags Limited","Other","Other","Other"
"CONCOR.NS","Container Corporation of India Limited","Industrials","Services","Mid Cap"
"CONCORDBIO.NS","Concord Biotech Limited","Healthcare","Healthcare","Small Cap"
"CONFIPET.NS","Confidence Petroleum India Limited","Other","Other","Other"
"CONSOFINVT.NS","Consolidated Finvest & Holdings Limited","Other","Other","Other"
"CONTROLPR.NS","Control Print Limited","Other","Other","Other"
"CORALFINAC.NS","Coral India Finance & Housing Limited","Other","Other","Other"
"COROMANDEL.NS","Coromandel International Limited","Materials","Chemicals","Mid Cap"
"CORONA.NS","CORONA Remedies Limited","Other","Other","Other"
"COSMOFIRST.NS","COSMO FIRST LIMITED","Other","Other","Other"
"COUNCODOS.NS","Country Condo's Limited","Other","Other","Other"
"CPEDU.NS","Career Point Edutech Limited","Other","Other","Other"
"CPPLUS.NS","Aditya Infotech Limited","Industrials","Capital Goods","Small Cap"
"CRAFTSMAN.NS","Craftsman Automation Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"CRAMC.NS","Canara Robeco Asset Management Company Limited","Other","Other","Other"
"CREATIVEYE.NS","Creative Eye Limited","Other","Other","Other"
"CREDITACC.NS","CREDITACCESS GRAMEEN LIMITED","Financial Services","Financial Services","Small Cap"
"CREST.NS","Crest Ventures Limited","Other","Other","Other"
"CRISIL.NS","Crisil Limited","Financial Services","Financial Services","Mid Cap"
"CRIZAC.NS","Crizac Limited","Other","Other","Other"
"CROMPTON.NS","Crompton Greaves Consumer Electricals Limited","Consumer Cyclical","Consumer Durables","Small Cap"
"CROWN.NS","Crown Lifters Limited","Other","Other","Other"
"CSBBANK.NS","CSB Bank Limited","Other","Other","Other"
"CSLFINANCE.NS","CSL Finance Limited","Other","Other","Other"
"CTE.NS","Cambridge Technology Enterprises Limited","Other","Other","Other"
"CUB.NS","City Union Bank Limited","Financial Services","Financial Services","Small Cap"
"CUBEXTUB.NS","Cubex Tubings Limited","Other","Other","Other"
"CUMMINSIND.NS","Cummins India Limited","Industrials","Capital Goods","Large Cap"
"CUPID.NS","Cupid Limited","Other","Other","Other"
"CURAA.NS","Cura Technologies Limited","Other","Other","Other"
"CYBERTECH.NS","Cybertech Systems And Software Limited","Other","Other","Other"
"CYIENT.NS","Cyient Limited","Technology","Information Technology","Small Cap"
"CYIENTDLM.NS","Cyient DLM Limited","Other","Other","Other"
"DABUR.NS","Dabur India Limited","Consumer Defensive","Fast Moving Consumer Goods","Mid Cap"
"DAICHI.NS","Dai-Ichi Karkaria Limited","Other","Other","Other"
"DALBHARAT.NS","Dalmia Bharat Limited","Materials","Construction Materials","Mid Cap"
"DALMIASUG.NS","Dalmia Bharat Sugar and Industries Limited","Other","Other","Other"
"DAMCAPITAL.NS","Dam Capital Advisors Limited","Other","Other","Other"
"DAMODARIND.NS","Damodar Industries Limited","Other","Other","Other"
"DANGEE.NS","Dangee Dums Limited","Other","Other","Other"
"DATAMATICS.NS","Datamatics Global Services Limited","Other","Other","Other"
"DATAPATTNS.NS","Data Patterns (India) Limited","Industrials","Capital Goods","Small Cap"
"DAVANGERE.NS","Davangere Sugar Company Limited","Other","Other","Other"
"DBCORP.NS","D.B.Corp Limited","Other","Other","Other"
"DBL.NS","Dilip Buildcon Limited","Other","Other","Other"
"DBSTOCKBRO.NS","DB (International) Stock Brokers Limited","Other","Other","Other"
"DCAL.NS","Dishman Carbogen Amcis Limited","Other","Other","Other"
"DCBBANK.NS","DCB Bank Limited","Other","Other","Other"
"DCM.NS","DCM  Limited","Other","Other","Other"
"DCMSHRIRAM.NS","DCM Shriram Limited","Industrials","Diversified","Small Cap"
"DCMSRIND.NS","DCM Shriram Industries Limited","Other","Other","Other"
"DCW.NS","DCW Limited","Other","Other","Other"
"DCXINDIA.NS","DCX Systems Limited","Other","Other","Other"
"DDEVPLSTIK.NS","Ddev Plastiks Industries Limited","Other","Other","Other"
"DECCANCE.NS","Deccan Cements Limited","Other","Other","Other"
"DECNGOLD.NS","Deccan Gold Mines Limited","Other","Other","Other"
"DEEPAKFERT.NS","Deepak Fertilizers and Petrochemicals Corporation Limited","Materials","Chemicals","Small Cap"
"DEEPAKNTR.NS","Deepak Nitrite Limited","Materials","Chemicals","Small Cap"
"DEEPINDS.NS","Deep Industries Limited","Other","Other","Other"
"DELHIVERY.NS","Delhivery Limited","Industrials","Services","Small Cap"
"DELPHIFX.NS","DELPHI WORLD MONEY LIMITED","Other","Other","Other"
"DELTACORP.NS","Delta Corp Limited","Other","Other","Other"
"DELTAMAGNT.NS","Delta Manufacturing Limited","Other","Other","Other"
"DEN.NS","Den Networks Limited","Other","Other","Other"
"DENORA.NS","De Nora India Limited","Other","Other","Other"
"DENTA.NS","Denta Water and Infra Solutions Limited","Other","Other","Other"
"DEVIT.NS","Dev Information Technology Limited","Other","Other","Other"
"DEVX.NS","Dev Accelerator Limited","Other","Other","Other"
"DEVYANI.NS","Devyani International Limited","Consumer Cyclical","Consumer Services","Small Cap"
"DGCONTENT.NS","Digicontent Limited","Other","Other","Other"
"DHAMPURSUG.NS","Dhampur Sugar Mills Limited","Other","Other","Other"
"DHANBANK.NS","Dhanlaxmi Bank Limited","Other","Other","Other"
"DHANUKA.NS","Dhanuka Agritech Limited","Other","Other","Other"
"DHARMAJ.NS","Dharmaj Crop Guard Limited","Other","Other","Other"
"DHUNINV.NS","Dhunseri Investments Limited","Other","Other","Other"
"DIACABS.NS","Diamond Power Infrastructure Limited","Other","Other","Other"
"DIAMINESQ.NS","Diamines & Chemicals Limited","Other","Other","Other"
"DIAMONDYD.NS","Prataap Snacks Limited","Other","Other","Other"
"DICIND.NS","DIC India Limited","Other","Other","Other"
"DIFFNKG.NS","Diffusion Engineers Limited","Other","Other","Other"
"DIGIDRIVE.NS","Digidrive Distributors Limited","Other","Other","Other"
"DIGITIDE.NS","Digitide Solutions Limited","Other","Other","Other"
"DIGJAMLMTD.NS","Digjam Limited","Other","Other","Other"
"DISAQ.NS","Disa India Limited","Other","Other","Other"
"DIVGIITTS.NS","Divgi Torqtransfer Systems Limited","Other","Other","Other"
"DIVISLAB.NS","Divi's Laboratories Limited","Healthcare","Healthcare","Large Cap"
"DIXON.NS","Dixon Technologies (India) Limited","Consumer Cyclical","Consumer Durables","Mid Cap"
"DJML.NS","DJ Mediaprint & Logistics Limited","Other","Other","Other"
"DLF.NS","DLF Limited","Real Estate","Realty","Large Cap"
"DLINKINDIA.NS","D-Link (India) Limited","Other","Other","Other"
"DMART.NS","Avenue Supermarts Limited","Consumer Cyclical","Consumer Services","Large Cap"
"DMCC.NS","DMCC SPECIALITY CHEMICALS LIMITED","Other","Other","Other"
"DNAMEDIA.NS","Diligent Media Corporation Limited","Other","Other","Other"
"DODLA.NS","Dodla Dairy Limited","Other","Other","Other"
"DOLATALGO.NS","Dolat Algotech Limited","Other","Other","Other"
"DOLLAR.NS","Dollar Industries Limited","Other","Other","Other"
"DOLPHIN.NS","Dolphin Offshore Enterprises (India) Limited","Other","Other","Other"
"DOMS.NS","DOMS Industries Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"DONEAR.NS","Donear Industries Limited","Other","Other","Other"
"DPABHUSHAN.NS","D. P. Abhushan Limited","Other","Other","Other"
"DPWIRES.NS","D P Wires Limited","Other","Other","Other"
"DRAGARWQ.NS","Dr Agarwals Eye Hospital Limited","Other","Other","Other"
"DRCSYSTEMS.NS","DRC Systems India Limited","Other","Other","Other"
"DREAMFOLKS.NS","Dreamfolks Services Limited","Other","Other","Other"
"DREDGECORP.NS","Dredging Corporation of India Limited","Other","Other","Other"
"DRREDDY.NS","Dr. Reddy's Laboratories Limited","Healthcare","Healthcare","Large Cap"
"DSFCL.NS","DCM Shriram Fine Chemicals Limited","Other","Other","Other"
"DSSL.NS","Dynacons Systems & Solutions Limited","Other","Other","Other"
"DTIL.NS","Dhunseri Tea & Industries Limited","Other","Other","Other"
"DVL.NS","Dhunseri Ventures Limited","Other","Other","Other"
"DWARKESH.NS","Dwarikesh Sugar Industries Limited","Other","Other","Other"
"DYCL.NS","Dynamic Cables Limited","Other","Other","Other"
"DYNAMATECH.NS","Dynamatic Technologies Limited","Other","Other","Other"
"DYNPRO.NS","Dynemic Products Limited","Other","Other","Other"
"E2E.NS","E2E Networks Limited","Other","Other","Other"
"EASEMYTRIP.NS","Easy Trip Planners Limited","Other","Other","Other"
"EBGNG.NS","GNG Electronics Limited","Other","Other","Other"
"ECLERX.NS","eClerx Services Limited","Industrials","Services","Small Cap"
"EDELWEISS.NS","Edelweiss Financial Services Limited","Other","Other","Other"
"EFCIL.NS","EFC (I) Limited","Other","Other","Other"
"EICHERMOT.NS","Eicher Motors Limited","Consumer Cyclical","Automobile and Auto Components","Large Cap"
"EIDPARRY.NS","EID Parry India Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"EIEL.NS","Enviro Infra Engineers Limited","Other","Other","Other"
"EIFFL.NS","Euro India Fresh Foods Limited","Other","Other","Other"
"EIHAHOTELS.NS","EIH Associated Hotels Limited","Other","Other","Other"
"EIHOTEL.NS","EIH Limited","Consumer Cyclical","Consumer Services","Small Cap"
"EIMCOELECO.NS","Eimco Elecon (India) Limited","Other","Other","Other"
"EKC.NS","Everest Kanto Cylinder Limited","Other","Other","Other"
"ELANTAS.NS","Elantas Beck India Limited","Other","Other","Other"
"ELCIDIN.NS","EL CID Investments Limited","Other","Other","Other"
"ELDEHSG.NS","Eldeco Housing And Industries Limited","Other","Other","Other"
"ELECON.NS","Elecon Engineering Company Limited","Industrials","Capital Goods","Small Cap"
"ELECTCAST.NS","Electrosteel Castings Limited","Other","Other","Other"
"ELECTHERM.NS","Electrotherm (India) Limited","Other","Other","Other"
"ELGIEQUIP.NS","Elgi Equipments Limited","Industrials","Capital Goods","Small Cap"
"ELGIRUBCO.NS","Elgi Rubber Company Limited","Other","Other","Other"
"ELIN.NS","Elin Electronics Limited","Other","Other","Other"
"ELITECON.NS","Elitecon International Limited","Other","Other","Other"
"ELLEN.NS","Ellenbarrie Industrial Gases Limited","Other","Other","Other"
"ELPROINTL.NS","Elpro International Limited","Other","Other","Other"
"EMAMILTD.NS","Emami Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"EMAMIPAP.NS","Emami Paper Mills Limited","Other","Other","Other"
"EMBDL.NS","Embassy Developments Limited","Other","Other","Other"
"EMCURE.NS","Emcure Pharmaceuticals Limited","Healthcare","Healthcare","Small Cap"
"EMIL.NS","Electronics Mart India Limited","Other","Other","Other"
"EMKAY.NS","Emkay Global Financial Services Limited","Other","Other","Other"
"EMMBI.NS","Emmbi Industries Limited","Other","Other","Other"
"EMMVEE.NS","Emmvee Photovoltaic Power Limited","Industrials","Capital Goods","Small Cap"
"EMSLIMITED.NS","EMS Limited","Other","Other","Other"
"EMUDHRA.NS","eMudhra Limited","Other","Other","Other"
"ENDURANCE.NS","Endurance Technologies Limited","Consumer Cyclical","Automobile and Auto Components","Mid Cap"
"ENERGYDEV.NS","Energy Development Company Limited","Other","Other","Other"
"ENGINERSIN.NS","Engineers India Limited","Industrials","Construction","Small Cap"
"ENIL.NS","Entertainment Network (India) Limited","Other","Other","Other"
"ENRIN.NS","Siemens Energy India Limited","Industrials","Capital Goods","Large Cap"
"ENTERO.NS","Entero Healthcare Solutions Limited","Other","Other","Other"
"EPACK.NS","EPACK Durable Limited","Other","Other","Other"
"EPACKPEB.NS","EPack Prefab Technologies Limited","Other","Other","Other"
"EPIGRAL.NS","Epigral Limited","Other","Other","Other"
"EPL.NS","EPL Limited","Other","Other","Other"
"EQUITASBNK.NS","Equitas Small Finance Bank Limited","Other","Other","Other"
"ERIS.NS","Eris Lifesciences Limited","Healthcare","Healthcare","Small Cap"
"ESABINDIA.NS","Esab India Limited","Other","Other","Other"
"ESAFSFB.NS","ESAF Small Finance Bank Limited","Other","Other","Other"
"ESCORTS.NS","Escorts Kubota Limited","Industrials","Capital Goods","Mid Cap"
"ESSARSHPNG.NS","Essar Shipping Limited","Other","Other","Other"
"ESTER.NS","Ester Industries Limited","Other","Other","Other"
"ETERNAL.NS","ETERNAL LIMITED","Consumer Cyclical","Consumer Services","Large Cap"
"ETHOSLTD.NS","Ethos Limited","Other","Other","Other"
"EUREKAFORB.NS","Eureka Forbes Limited","Other","Other","Other"
"EUROBOND.NS","Euro Panel Products Limited","Other","Other","Other"
"EUROPRATIK.NS","Euro Pratik Sales Limited","Other","Other","Other"
"EUROTEXIND.NS","Eurotex Industries and Exports Limited","Other","Other","Other"
"EVEREADY.NS","Eveready Industries India Limited","Other","Other","Other"
"EVERESTIND.NS","Everest Industries Limited","Other","Other","Other"
"EXCELINDUS.NS","Excel Industries Limited","Other","Other","Other"
"EXCELSOFT.NS","Excelsoft Technologies Limited","Other","Other","Other"
"EXICOM.NS","Exicom Tele-Systems Limited","Other","Other","Other"
"EXIDEIND.NS","Exide Industries Limited","Consumer Cyclical","Automobile and Auto Components","Mid Cap"
"EXPLEOSOL.NS","Expleo Solutions Limited","Other","Other","Other"
"EXXARO.NS","Exxaro Tiles Limited","Other","Other","Other"
"FABTECH.NS","Fabtech Technologies Limited","Other","Other","Other"
"FACT.NS","Fertilizers and Chemicals Travancore Limited","Materials","Chemicals","Small Cap"
"FAIRCHEMOR.NS","Fairchem Organics Limited","Other","Other","Other"
"FAZE3Q.NS","Faze Three Limited","Other","Other","Other"
"FCL.NS","Fineotex Chemical Limited","Other","Other","Other"
"FDC.NS","FDC Limited","Other","Other","Other"
"FEDDERSHOL.NS","Fedders Holding Limited","Other","Other","Other"
"FEDERALBNK.NS","The Federal Bank  Limited","Financial Services","Financial Services","Mid Cap"
"FEDFINA.NS","Fedbank Financial Services Limited","Other","Other","Other"
"FERMENTA.NS","Fermenta Biotech Limited","Other","Other","Other"
"FIBERWEB.NS","Fiberweb (India) Limited","Other","Other","Other"
"FIEMIND.NS","Fiem Industries Limited","Other","Other","Other"
"FILATEX.NS","Filatex India Limited","Other","Other","Other"
"FINCABLES.NS","Finolex Cables Limited","Industrials","Capital Goods","Small Cap"
"FINEORG.NS","Fine Organic Industries Limited","Other","Other","Other"
"FINKURVE.NS","Finkurve Financial Services Limited","Other","Other","Other"
"FINOPB.NS","Fino Payments Bank Limited","Other","Other","Other"
"FINPIPE.NS","Finolex Industries Limited","Other","Other","Other"
"FIRSTCRY.NS","Brainbees Solutions Limited","Consumer Cyclical","Consumer Services","Small Cap"
"FISCHER.NS","Fischer Medical Ventures Limited","Other","Other","Other"
"FIVESTAR.NS","Five-Star Business Finance Limited","Financial Services","Financial Services","Small Cap"
"FLAIR.NS","Flair Writing Industries Limited","Other","Other","Other"
"FLEXITUFF.NS","Flexituff Ventures International Limited","Other","Other","Other"
"FLUOROCHEM.NS","Gujarat Fluorochemicals Limited","Materials","Chemicals","Mid Cap"
"FMGOETZE.NS","Federal-Mogul Goetze (India) Limited.","Other","Other","Other"
"FOCUS.NS","Focus Lighting and Fixtures Limited","Other","Other","Other"
"FOODSIN.NS","Foods & Inns Limited","Other","Other","Other"
"FORCEMOT.NS","FORCE MOTORS LTD","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"FORTIS.NS","Fortis Healthcare Limited","Healthcare","Healthcare","Mid Cap"
"FOSECOIND.NS","Foseco India Limited","Other","Other","Other"
"FRACTAL.NS","Fractal Analytics Limited","Other","Other","Other"
"FRONTSP.NS","Frontier Springs Limited","Other","Other","Other"
"FSL.NS","Firstsource Solutions Limited","Industrials","Services","Small Cap"
"FUSION.NS","Fusion Finance Limited","Other","Other","Other"
"GABRIEL.NS","Gabriel India Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"GAEL.NS","Gujarat Ambuja Exports Limited","Other","Other","Other"
"GAIL.NS","GAIL (India) Limited","Energy","Oil Gas & Consumable Fuels","Large Cap"
"GALAPREC.NS","Gala Precision Engineering Limited","Other","Other","Other"
"GALAXYSURF.NS","Galaxy Surfactants Limited","Other","Other","Other"
"GALLANTT.NS","Gallantt Ispat Limited","Industrials","Capital Goods","Small Cap"
"GANDHAR.NS","Gandhar Oil Refinery (India) Limited","Other","Other","Other"
"GANDHITUBE.NS","Gandhi Special Tubes Limited","Other","Other","Other"
"GANECOS.NS","Ganesha Ecosphere Limited","Other","Other","Other"
"GANESHBE.NS","Ganesh Benzoplast Limited","Other","Other","Other"
"GANESHCP.NS","Ganesh Consumer Products Limited","Other","Other","Other"
"GANESHHOU.NS","GANESH HOUSING LIMITED","Other","Other","Other"
"GANGAFORGE.NS","Ganga Forging Limited","Other","Other","Other"
"GANGESSECU.NS","Ganges Securities Limited","Other","Other","Other"
"GARFIBRES.NS","Garware Technical Fibres Limited","Other","Other","Other"
"GARUDA.NS","Garuda Construction and Engineering Limited","Other","Other","Other"
"GATECH.NS","GACM Technologies Limited","Other","Other","Other"
"GATECHDVR.NS","GACM Technologies Limited","Other","Other","Other"
"GATEWAY.NS","Gateway Distriparks Limited","Other","Other","Other"
"GAYAHWS.NS","Gayatri Highways Limited","Other","Other","Other"
"GCSL.NS","Gretex Corporate Services Limited","Other","Other","Other"
"GEECEE.NS","GeeCee Ventures Limited","Other","Other","Other"
"GEEKAYWIRE.NS","Geekay Wires Limited","Other","Other","Other"
"GENCON.NS","Generic Engineering Construction and Projects Limited","Other","Other","Other"
"GENESYS.NS","Genesys International Corporation Limited","Other","Other","Other"
"GENUSPAPER.NS","Genus Paper & Boards Limited","Other","Other","Other"
"GENUSPOWER.NS","Genus Power Infrastructures Limited","Other","Other","Other"
"GEOJITFSL.NS","Geojit Financial Services Limited","Other","Other","Other"
"GESHIP.NS","The Great Eastern Shipping Company Limited","Industrials","Services","Small Cap"
"GFLLIMITED.NS","GFL Limited","Other","Other","Other"
"GHCL.NS","GHCL Limited","Other","Other","Other"
"GHCLTEXTIL.NS","GHCL Textiles Limited","Other","Other","Other"
"GICHSGFIN.NS","GIC Housing Finance Limited","Other","Other","Other"
"GICL.NS","Globe International Carriers Limited","Other","Other","Other"
"GICRE.NS","General Insurance Corporation of India","Financial Services","Financial Services","Mid Cap"
"GILLANDERS.NS","Gillanders Arbuthnot & Company Limited","Other","Other","Other"
"GILLETTE.NS","Gillette India Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
"GINNIFILA.NS","Ginni Filaments Limited","Other","Other","Other"
"GIPCL.NS","Gujarat Industries Power Company Limited","Other","Other","Other"
"GKENERGY.NS","GK Energy Limited","Other","Other","Other"
"GKSL.NS","Gujarat Kidney And Super Speciality Limited","Other","Other","Other"
"GKWLIMITED.NS","GKW Limited","Other","Other","Other"
"GLAND.NS","Gland Pharma Limited","Healthcare","Healthcare","Small Cap"
"GLAXO.NS","GlaxoSmithKline Pharmaceuticals Limited","Healthcare","Healthcare","Mid Cap"
"GLENMARK.NS","Glenmark Pharmaceuticals Limited","Healthcare","Healthcare","Mid Cap"
"GLOBAL.NS","Global Education Limited","Other","Other","Other"
"GLOBALVECT.NS","Global Vectra Helicorp Limited","Other","Other","Other"
"GLOBE.NS","GLOBE ENTERPRISES (INDIA) LIMITED","Other","Other","Other"
"GLOBUSSPR.NS","Globus Spirits Limited","Other","Other","Other"
"GLOSTERLTD.NS","Gloster Limited","Other","Other","Other"
"GMBREW.NS","GM Breweries Limited","Other","Other","Other"
"GMDCLTD.NS","Gujarat Mineral Development Corporation Limited","Materials","Metals & Mining","Small Cap"
"GMMPFAUDLR.NS","GMM Pfaudler Limited","Other","Other","Other"
"GMRAIRPORT.NS","GMR AIRPORTS LIMITED","Industrials","Services","Mid Cap"
"GMRP&UI.NS","GMR Power and Urban Infra Limited","Other","Other","Other"
"GNA.NS","GNA Axles Limited","Other","Other","Other"
"GNFC.NS","Gujarat Narmada Valley Fertilizers and Chemicals Limited","Other","Other","Other"
"GNRL.NS","Gujarat Natural Resources Limited","Other","Other","Other"
"GOACARBON.NS","Goa Carbon Limited","Other","Other","Other"
"GOCLCORP.NS","GOCL Corporation Limited","Other","Other","Other"
"GOCOLORS.NS","Go Fashion (India) Limited","Other","Other","Other"
"GODAVARIB.NS","Godavari Biorefineries Limited","Other","Other","Other"
"GODFRYPHLP.NS","Godfrey Phillips India Limited","Consumer Defensive","Fast Moving Consumer Goods","Mid Cap"
"GODIGIT.NS","Go Digit General Insurance Limited","Financial Services","Financial Services","Small Cap"
"GODREJAGRO.NS","Godrej Agrovet Limited","Other","Other","Other"
"GODREJCP.NS","Godrej Consumer Products Limited","Consumer Defensive","Fast Moving Consumer Goods","Large Cap"
"GODREJIND.NS","Godrej Industries Limited","Industrials","Diversified","Mid Cap"
"GODREJPROP.NS","Godrej Properties Limited","Real Estate","Realty","Mid Cap"
"GOKEX.NS","Gokaldas Exports Limited","Other","Other","Other"
"GOKUL.NS","Gokul Refoils and Solvent Limited","Other","Other","Other"
"GOKULAGRO.NS","Gokul Agro Resources Limited","Other","Other","Other"
"GOLDIAM.NS","Goldiam International Limited","Other","Other","Other"
"GOLDTECH.NS","AION-TECH SOLUTIONS LIMITED","Other","Other","Other"
"GOODLUCK.NS","Goodluck India Limited","Other","Other","Other"
"GOODYEAR.NS","Goodyear India Limited","Other","Other","Other"
"GOPAL.NS","Gopal Snacks Limited","Other","Other","Other"
"GOYALALUM.NS","Goyal Aluminiums Limited","Other","Other","Other"
"GPIL.NS","Godawari Power And Ispat limited","Industrials","Capital Goods","Small Cap"
"GPPL.NS","Gujarat Pipavav Port Limited","Other","Other","Other"
"GPTHEALTH.NS","GPT Healthcare Limited","Other","Other","Other"
"GPTINFRA.NS","GPT Infraprojects Limited","Other","Other","Other"
"GRADIENTE.NS","Gradiente Infotainment Limited","Other","Other","Other"
"GRANDOAK.NS","Grand Oak Canyons Distillery Limited","Other","Other","Other"
"GRANULES.NS","Granules India Limited","Healthcare","Healthcare","Small Cap"
"GRAPHITE.NS","Graphite India Limited","Industrials","Capital Goods","Small Cap"
"GRASIM.NS","Grasim Industries Limited","Materials","Construction Materials","Large Cap"
"GRAUWEIL.NS","Grauer & Weil India Limited","Other","Other","Other"
"GRAVISSHO.NS","Graviss Hospitality Limited","Other","Other","Other"
"GRAVITA.NS","Gravita India Limited","Materials","Metals & Mining","Small Cap"
"GREAVESCOT.NS","Greaves Cotton Limited","Other","Other","Other"
"GREENLAM.NS","Greenlam Industries Limited","Other","Other","Other"
"GREENPANEL.NS","Greenpanel Industries Limited","Other","Other","Other"
"GREENPLY.NS","Greenply Industries Limited","Other","Other","Other"
"GREENPOWER.NS","Orient Green Power Company Limited","Other","Other","Other"
"GRINDWELL.NS","Grindwell Norton Limited","Other","Other","Other"
"GRINFRA.NS","G R Infraprojects Limited","Other","Other","Other"
"GRMOVER.NS","GRM Overseas Limited","Other","Other","Other"
"GROBTEA.NS","The Grob Tea Company Limited","Other","Other","Other"
"GROWW.NS","Billionbrains Garage Ventures Limited","Financial Services","Financial Services","Mid Cap"
"GRPLTD.NS","GRP Limited","Other","Other","Other"
"GRSE.NS","Garden Reach Shipbuilders & Engineers Limited","Industrials","Capital Goods","Small Cap"
"GRWRHITECH.NS","Garware Hi-Tech Films Limited","Other","Other","Other"
"GSFC.NS","Gujarat State Fertilizers & Chemicals Limited","Other","Other","Other"
"GSLSU.NS","Global Surfaces Limited","Other","Other","Other"
"GSPCROP.NS","GSP Crop Science Limited","Other","Other","Other"
"GTL.NS","GTL Limited","Other","Other","Other"
"GTLINFRA.NS","GTL Infrastructure Limited","Other","Other","Other"
"GTPL.NS","GTPL Hathway Limited","Other","Other","Other"
"GUFICBIO.NS","Gufic Biosciences Limited","Other","Other","Other"
"GUJALKALI.NS","Gujarat Alkalies and Chemicals Limited","Other","Other","Other"
"GUJAPOLLO.NS","Gujarat Apollo Industries Limited","Other","Other","Other"
"GUJGASLTD.NS","Gujarat Gas Limited","Other","Other","Other"
"GUJRAFFIA.NS","Gujarat Raffia Industries Limited","Other","Other","Other"
"GUJTHEM.NS","Gujarat Themis Biosyn Limited","Other","Other","Other"
"GULFOILLUB.NS","Gulf Oil Lubricants India Limited","Other","Other","Other"
"GULFPETRO.NS","GP Petroleums Limited","Other","Other","Other"
"GULPOLY.NS","Gulshan Polyols Limited","Other","Other","Other"
"GVPIL.NS","GE Power India Limited","Other","Other","Other"
"GVPTECH.NS","GVP Infotech Limited","Other","Other","Other"
"GVT&D.NS","GE Vernova T&D India Limited","Industrials","Capital Goods","Mid Cap"
"HAL.NS","Hindustan Aeronautics Limited","Industrials","Capital Goods","Large Cap"
"HALDER.NS","Halder Venture Limited","Other","Other","Other"
"HALDYNGL.NS","Haldyn Glass Limited","Other","Other","Other"
"HALEOSLABS.NS","HALEOS LABS LIMITED","Other","Other","Other"
